StudentID,Name,Age,Electronics,Programming,Database,DataScience,Mathematics,DSA
8322,Student_8322,23,59,68,94,100,45,92
8323,Student_8323,21,80,51,89,55,78,40
8324,Student_8324,23,52,80,78,43,78,91
8325,Student_8325,20,50,41,84,43,95,70
8326,Student_8326,23,54,51,75,62,78,65
8327,Student_8327,19,90,97,60,75,74,88
8328,Student_8328,23,51,41,91,64,69,93
8329,Student_8329,22,98,89,44,67,91,87
8330,Student_8330,19,48,97,100,83,72,70
8331,Student_8331,25,45,97,49,84,67,44
8332,Student_8332,20,40,48,45,60,76,84
8333,Student_8333,23,60,96,56,84,88,98
8334,Student_8334,20,76,77,66,60,69,72
8335,Student_8335,20,57,52,52,93,60,96
8336,Student_8336,23,46,40,40,58,44,81
8337,Student_8337,18,69,72,40,64,95,83
8338,Student_8338,22,41,94,92,64,65,60
8339,Student_8339,19,84,64,64,65,77,90
8340,Student_8340,23,91,60,93,53,59,68
8341,Student_8341,24,47,76,57,65,53,46
8342,Student_8342,18,90,89,91,86,61,80
8343,Student_8343,25,85,77,44,53,56,87
8344,Student_8344,21,59,57,72,53,99,47
8345,Student_8345,23,92,72,94,70,58,78
8346,Student_8346,21,42,75,82,41,40,90
8347,Student_8347,25,90,51,59,93,44,57
8348,Student_8348,21,49,52,90,89,100,70
8349,Student_8349,24,50,98,51,48,72,50
8350,Student_8350,23,79,91,72,98,98,79
8351,Student_8351,24,90,58,54,71,73,69
8352,Student_8352,19,62,77,52,92,65,74
8353,Student_8353,19,83,90,87,41,95,60
8354,Student_8354,21,100,41,50,80,83,53
8355,Student_8355,22,81,45,78,70,100,79
8356,Student_8356,25,90,85,57,54,92,72
8357,Student_8357,19,54,78,100,54,84,63
8358,Student_8358,25,53,69,61,74,41,51
8359,Student_8359,25,67,70,83,83,100,74
8360,Student_8360,23,56,44,71,64,88,93
8361,Student_8361,22,56,96,55,81,76,72
8362,Student_8362,19,41,70,57,95,100,80
8363,Student_8363,23,76,59,47,48,79,54
8364,Student_8364,18,43,67,58,48,86,51
8365,Student_8365,25,58,58,89,81,62,65
8366,Student_8366,21,85,50,84,100,94,42
8367,Student_8367,20,99,72,80,60,67,89
8368,Student_8368,22,49,75,66,65,56,62
8369,Student_8369,24,47,80,94,43,41,41
8370,Student_8370,18,51,82,85,75,50,64
8371,Student_8371,18,64,100,75,68,82,87
8372,Student_8372,22,99,100,42,71,76,69
8373,Student_8373,20,99,89,98,42,53,96
8374,Student_8374,21,49,63,90,64,73,70
8375,Student_8375,19,96,76,82,59,64,94
8376,Student_8376,25,57,71,59,67,44,64
8377,Student_8377,18,44,78,89,95,88,67
8378,Student_8378,20,58,54,40,92,76,95
8379,Student_8379,22,62,83,77,85,82,98
8380,Student_8380,19,58,54,98,67,90,80
8381,Student_8381,21,79,53,78,84,77,88
8382,Student_8382,23,46,82,97,73,48,82
8383,Student_8383,22,62,78,78,90,67,100
8384,Student_8384,22,70,91,96,92,60,78
8385,Student_8385,23,51,77,42,86,83,49
8386,Student_8386,20,79,94,69,90,65,78
8387,Student_8387,21,79,99,55,50,75,76
8388,Student_8388,24,66,75,47,76,46,48
8389,Student_8389,25,72,91,66,91,91,82
8390,Student_8390,23,51,55,63,96,46,100
8391,Student_8391,18,71,61,43,72,60,44
8392,Student_8392,22,60,96,52,45,82,85
8393,Student_8393,20,44,91,82,84,71,54
8394,Student_8394,24,52,84,100,53,88,57
8395,Student_8395,20,76,95,64,42,43,80
8396,Student_8396,18,72,45,74,71,59,75
8397,Student_8397,25,43,51,58,84,60,60
8398,Student_8398,25,56,70,100,50,92,90
8399,Student_8399,18,88,55,47,43,57,89
8400,Student_8400,19,79,45,44,83,47,55
8401,Student_8401,25,100,74,56,51,65,89
8402,Student_8402,21,55,70,71,92,47,52
8403,Student_8403,24,69,42,77,63,58,59
8404,Student_8404,22,77,73,82,42,65,54
8405,Student_8405,18,53,84,92,48,42,47
8406,Student_8406,22,46,59,63,47,66,82
8407,Student_8407,18,44,58,61,87,76,69
8408,Student_8408,22,96,48,80,55,50,57
8409,Student_8409,21,97,76,62,95,54,72
8410,Student_8410,23,73,42,67,70,58,68
8411,Student_8411,22,95,57,87,67,81,93
8412,Student_8412,20,67,46,46,48,63,49
8413,Student_8413,20,85,75,48,64,55,44
8414,Student_8414,18,63,86,78,78,88,79
8415,Student_8415,25,73,90,48,75,49,51
8416,Student_8416,19,48,68,93,100,60,75
8417,Student_8417,23,95,62,85,86,44,81
8418,Student_8418,22,81,70,70,70,54,46
8419,Student_8419,21,56,91,43,97,83,45
8420,Student_8420,22,91,81,54,89,50,74
8421,Student_8421,18,72,78,72,52,72,78
8422,Student_8422,21,61,90,83,50,92,87
8423,Student_8423,18,68,71,74,77,73,81
8424,Student_8424,18,74,44,63,83,55,63
8425,Student_8425,21,58,45,47,58,73,75
8426,Student_8426,19,99,41,82,73,57,40
8427,Student_8427,23,52,44,98,61,43,81
8428,Student_8428,24,63,96,76,87,48,74
8429,Student_8429,24,62,82,41,64,95,92
8430,Student_8430,24,91,55,77,100,77,63
8431,Student_8431,22,72,69,44,64,56,46
8432,Student_8432,22,72,41,61,85,58,52
8433,Student_8433,22,89,92,78,70,68,62
8434,Student_8434,22,51,50,94,86,84,86
8435,Student_8435,24,68,54,46,68,53,68
8436,Student_8436,25,94,83,71,72,50,61
8437,Student_8437,22,49,62,80,54,97,74
8438,Student_8438,24,81,97,66,74,54,62
8439,Student_8439,21,73,56,87,52,46,47
8440,Student_8440,20,85,74,62,93,87,85
8441,Student_8441,25,60,73,71,57,55,95
8442,Student_8442,24,44,85,82,77,74,96
8443,Student_8443,25,65,54,98,90,43,81
8444,Student_8444,23,65,40,87,75,52,57
8445,Student_8445,21,72,61,79,75,77,65
8446,Student_8446,18,46,71,68,61,58,68
8447,Student_8447,24,72,70,98,97,60,72
8448,Student_8448,22,96,44,47,41,85,53
8449,Student_8449,21,63,40,92,73,52,82
8450,Student_8450,23,78,56,100,53,65,45
8451,Student_8451,19,100,57,67,67,54,85
8452,Student_8452,23,97,47,64,86,84,58
8453,Student_8453,18,96,100,58,71,46,87
8454,Student_8454,24,60,85,52,60,96,59
8455,Student_8455,18,79,54,76,91,72,70
8456,Student_8456,19,92,98,45,97,64,58
8457,Student_8457,22,46,51,66,45,74,72
8458,Student_8458,23,66,40,84,55,58,52
8459,Student_8459,24,80,96,59,42,97,66
8460,Student_8460,20,100,94,72,60,42,44
8461,Student_8461,25,40,48,43,60,88,88
8462,Student_8462,25,87,57,80,42,72,74
8463,Student_8463,19,50,77,92,72,79,93
8464,Student_8464,21,92,78,66,93,99,84
8465,Student_8465,18,49,54,98,42,40,99
8466,Student_8466,20,89,65,45,73,98,45
8467,Student_8467,18,99,58,95,68,40,52
8468,Student_8468,21,49,41,71,51,50,68
8469,Student_8469,20,80,100,46,68,72,55
8470,Student_8470,19,80,65,90,98,79,68
8471,Student_8471,18,89,41,90,80,51,73
8472,Student_8472,19,56,46,59,69,62,69
8473,Student_8473,18,79,49,63,79,76,52
8474,Student_8474,25,79,92,66,95,54,88
8475,Student_8475,23,64,49,91,99,55,84
8476,Student_8476,23,89,42,80,50,55,45
8477,Student_8477,19,56,40,55,74,69,54
8478,Student_8478,19,48,51,59,99,42,47
8479,Student_8479,18,75,62,87,85,44,91
8480,Student_8480,23,87,98,42,42,44,43
8481,Student_8481,25,50,63,97,79,83,59
8482,Student_8482,21,75,51,94,54,50,67
8483,Student_8483,22,87,68,81,96,40,49
8484,Student_8484,24,92,59,87,55,84,70
8485,Student_8485,24,41,58,52,74,54,41
8486,Student_8486,21,46,95,78,96,42,72
8487,Student_8487,25,61,78,81,43,67,50
8488,Student_8488,22,57,63,85,98,63,95
8489,Student_8489,19,63,95,44,96,92,41
8490,Student_8490,21,63,82,86,86,68,50
8491,Student_8491,21,81,65,67,84,65,53
8492,Student_8492,19,76,68,72,90,47,99
8493,Student_8493,21,40,59,71,40,42,87
8494,Student_8494,23,85,68,79,44,45,79
8495,Student_8495,21,43,61,45,94,77,41
8496,Student_8496,25,84,80,65,59,98,75
8497,Student_8497,25,50,94,54,57,97,53
8498,Student_8498,18,44,81,63,51,57,81
8499,Student_8499,21,60,45,83,86,92,61
8500,Student_8500,19,95,81,75,46,84,44
8501,Student_8501,18,82,95,91,86,98,56
8502,Student_8502,23,95,76,84,44,81,57
8503,Student_8503,24,68,59,48,84,83,44
8504,Student_8504,18,74,45,61,99,50,88
8505,Student_8505,20,81,64,45,72,65,83
8506,Student_8506,18,84,73,79,54,60,82
8507,Student_8507,19,85,88,85,58,47,51
8508,Student_8508,22,85,50,41,98,72,92
8509,Student_8509,25,61,87,95,90,76,70
8510,Student_8510,18,79,71,73,76,96,80
8511,Student_8511,18,97,73,62,48,48,79
8512,Student_8512,22,96,65,97,66,68,80
8513,Student_8513,24,87,48,98,89,73,78
8514,Student_8514,23,65,64,80,85,51,68
8515,Student_8515,19,94,81,88,81,87,83
8516,Student_8516,21,52,43,58,91,74,92
8517,Student_8517,20,97,78,44,64,77,80
8518,Student_8518,20,86,52,43,95,54,78
8519,Student_8519,19,65,82,68,50,44,50
8520,Student_8520,20,72,88,51,73,90,100
8521,Student_8521,24,76,74,84,77,59,66
8522,Student_8522,22,77,95,64,90,54,44
8523,Student_8523,24,99,59,78,49,51,92
8524,Student_8524,21,100,88,72,76,56,99
8525,Student_8525,25,58,79,55,40,60,84
8526,Student_8526,18,48,63,63,90,55,89
8527,Student_8527,25,88,93,72,81,46,56
8528,Student_8528,20,79,58,79,69,43,98
8529,Student_8529,18,70,62,86,43,93,40
8530,Student_8530,25,98,46,64,40,99,69
8531,Student_8531,19,75,60,84,67,66,93
8532,Student_8532,21,48,41,54,86,43,45
8533,Student_8533,24,77,75,61,64,82,83
8534,Student_8534,24,97,85,72,84,84,54
8535,Student_8535,22,71,93,98,93,50,88
8536,Student_8536,24,65,77,42,97,76,90
8537,Student_8537,23,85,65,99,85,74,68
8538,Student_8538,18,99,67,57,78,41,94
8539,Student_8539,24,68,72,77,42,67,97
8540,Student_8540,22,56,65,57,71,53,73
8541,Student_8541,21,41,62,44,91,47,93
8542,Student_8542,22,79,45,76,48,65,53
8543,Student_8543,22,69,65,78,52,50,82
8544,Student_8544,20,76,47,45,92,92,82
8545,Student_8545,20,95,58,48,90,70,60
8546,Student_8546,21,63,76,90,52,89,49
8547,Student_8547,20,71,76,41,81,43,44
8548,Student_8548,19,88,64,74,48,62,72
8549,Student_8549,18,72,88,90,93,91,80
8550,Student_8550,24,40,95,73,75,95,64
8551,Student_8551,22,100,80,77,44,42,43
8552,Student_8552,18,74,54,72,60,58,52
8553,Student_8553,24,62,83,43,63,89,90
8554,Student_8554,24,57,71,66,82,60,76
8555,Student_8555,21,78,49,84,78,69,71
8556,Student_8556,22,60,47,65,68,57,65
8557,Student_8557,23,40,71,58,59,44,68
8558,Student_8558,24,48,73,95,85,83,58
8559,Student_8559,23,55,51,50,59,98,51
8560,Student_8560,21,93,94,85,58,74,71
8561,Student_8561,18,47,72,72,69,77,92
8562,Student_8562,23,66,77,98,53,46,46
8563,Student_8563,19,73,43,51,76,55,91
8564,Student_8564,21,94,82,49,99,80,91
8565,Student_8565,22,90,64,90,87,54,42
8566,Student_8566,20,53,40,79,61,74,86
8567,Student_8567,22,83,83,47,68,86,42
8568,Student_8568,24,93,60,80,98,43,64
8569,Student_8569,23,40,68,93,97,70,45
8570,Student_8570,19,96,97,90,85,72,51
8571,Student_8571,23,51,88,77,88,94,44
8572,Student_8572,24,83,63,58,70,52,66
8573,Student_8573,24,51,82,94,88,87,79
8574,Student_8574,23,57,68,58,89,60,59
8575,Student_8575,18,67,99,70,90,64,43
8576,Student_8576,24,94,52,57,53,96,86
8577,Student_8577,24,48,93,97,89,79,59
8578,Student_8578,21,46,94,87,75,46,51
8579,Student_8579,24,51,57,90,79,80,42
8580,Student_8580,20,72,62,73,65,87,51
8581,Student_8581,22,73,49,75,86,94,71
8582,Student_8582,23,83,64,50,60,71,46
8583,Student_8583,20,72,67,92,62,56,86
8584,Student_8584,19,54,83,55,86,59,93
8585,Student_8585,25,44,41,61,50,49,99
8586,Student_8586,20,82,67,79,61,74,46
8587,Student_8587,22,46,90,62,89,75,73
8588,Student_8588,22,83,49,68,87,95,95
8589,Student_8589,23,95,85,74,74,52,96
8590,Student_8590,19,44,60,96,44,90,76
8591,Student_8591,22,79,40,63,42,67,46
8592,Student_8592,24,94,66,51,72,72,77
8593,Student_8593,23,46,73,46,43,97,66
8594,Student_8594,19,97,66,60,43,79,42
8595,Student_8595,21,76,41,46,71,96,59
8596,Student_8596,24,98,44,78,97,65,65
8597,Student_8597,25,83,68,53,91,100,90
8598,Student_8598,23,97,56,89,66,64,52
8599,Student_8599,24,56,65,61,93,79,83
8600,Student_8600,20,76,56,99,82,69,81
8601,Student_8601,18,99,100,49,51,81,78
8602,Student_8602,22,91,69,41,68,56,44
8603,Student_8603,22,42,96,59,79,92,64
8604,Student_8604,18,71,65,86,90,61,67
8605,Student_8605,25,87,89,57,42,69,55
8606,Student_8606,21,89,74,85,63,54,56
8607,Student_8607,23,60,56,53,73,63,82
8608,Student_8608,25,50,84,71,93,100,54
8609,Student_8609,19,74,55,64,61,94,51
8610,Student_8610,25,51,69,95,44,47,80
8611,Student_8611,20,100,98,95,86,72,79
8612,Student_8612,23,50,100,97,66,40,66
8613,Student_8613,24,82,75,57,97,77,43
8614,Student_8614,23,86,44,65,52,46,62
8615,Student_8615,18,80,70,88,95,51,91
8616,Student_8616,19,68,64,75,50,98,74
8617,Student_8617,21,41,63,63,100,57,88
8618,Student_8618,22,45,91,58,53,91,95
8619,Student_8619,25,55,95,47,41,59,56
8620,Student_8620,23,46,95,54,71,95,50
8621,Student_8621,20,93,41,74,53,77,91
8622,Student_8622,24,93,61,68,64,48,99
8623,Student_8623,19,77,70,78,53,95,40
8624,Student_8624,25,50,100,96,97,69,57
8625,Student_8625,19,43,55,87,92,50,40
8626,Student_8626,20,57,91,82,73,66,48
8627,Student_8627,24,83,51,41,90,65,71
8628,Student_8628,22,85,77,69,93,72,94
8629,Student_8629,24,94,88,40,94,55,54
8630,Student_8630,21,52,83,67,57,59,94
8631,Student_8631,18,61,65,58,83,44,78
8632,Student_8632,23,98,79,80,53,45,89
8633,Student_8633,25,59,85,61,86,98,67
8634,Student_8634,24,56,55,100,46,48,72
8635,Student_8635,21,40,46,45,92,69,80
8636,Student_8636,20,78,89,65,42,78,89
8637,Student_8637,20,84,80,67,54,95,60
8638,Student_8638,24,40,57,62,92,84,88
8639,Student_8639,24,60,57,43,86,59,68
8640,Student_8640,25,77,41,81,46,76,93
8641,Student_8641,21,70,73,58,74,79,63
8642,Student_8642,21,43,95,68,45,95,43
8643,Student_8643,25,43,96,59,98,44,70
8644,Student_8644,19,46,90,71,86,78,42
8645,Student_8645,23,96,71,76,70,49,100
8646,Student_8646,24,57,72,89,41,43,62
8647,Student_8647,22,61,93,65,59,64,78
8648,Student_8648,22,75,78,61,47,62,63
8649,Student_8649,19,88,50,55,55,88,56
8650,Student_8650,22,52,95,76,58,83,93
8651,Student_8651,21,52,89,77,56,87,55
8652,Student_8652,24,72,100,97,53,94,67
8653,Student_8653,25,79,75,40,84,78,81
8654,Student_8654,25,55,48,92,66,87,99
8655,Student_8655,18,43,57,62,77,55,79
8656,Student_8656,24,87,69,54,75,55,85
8657,Student_8657,25,88,55,93,92,48,59
8658,Student_8658,25,50,79,70,83,97,89
8659,Student_8659,19,77,87,93,54,64,88
8660,Student_8660,24,50,79,56,68,64,95
8661,Student_8661,18,52,90,43,64,59,75
8662,Student_8662,19,79,97,94,54,53,59
8663,Student_8663,21,52,78,83,76,56,76
8664,Student_8664,21,80,48,71,57,63,98
8665,Student_8665,20,58,88,70,56,78,49
8666,Student_8666,20,57,41,47,97,46,92
8667,Student_8667,21,94,91,66,69,90,45
8668,Student_8668,20,74,44,63,63,68,70
8669,Student_8669,25,76,68,67,67,72,45
8670,Student_8670,21,85,87,100,57,75,45
8671,Student_8671,20,46,66,87,81,59,78
8672,Student_8672,21,72,95,70,66,58,52
8673,Student_8673,18,43,51,51,57,83,53
8674,Student_8674,20,77,50,74,78,94,51
8675,Student_8675,25,65,60,80,59,89,56
8676,Student_8676,24,40,86,60,68,52,57
8677,Student_8677,25,66,65,94,90,72,60
8678,Student_8678,21,63,67,48,78,40,60
8679,Student_8679,21,80,51,97,84,63,82
8680,Student_8680,22,72,43,96,93,91,99
8681,Student_8681,18,71,84,98,83,65,51
8682,Student_8682,18,62,87,86,91,82,41
8683,Student_8683,18,53,66,64,95,57,89
8684,Student_8684,25,77,51,99,76,81,89
8685,Student_8685,24,64,88,46,85,98,85
8686,Student_8686,24,97,84,60,93,81,89
8687,Student_8687,24,49,54,69,62,87,67
8688,Student_8688,25,85,88,69,77,91,71
8689,Student_8689,18,55,80,71,53,43,88
8690,Student_8690,19,81,51,44,58,75,65
8691,Student_8691,25,54,66,54,63,41,71
8692,Student_8692,23,69,52,83,68,94,75
8693,Student_8693,20,88,86,52,98,75,78
8694,Student_8694,21,88,96,50,54,54,89
8695,Student_8695,24,100,62,74,99,71,86
8696,Student_8696,22,68,48,86,83,83,46
8697,Student_8697,19,45,44,42,45,98,45
8698,Student_8698,22,55,85,56,94,69,81
8699,Student_8699,19,68,77,87,91,84,78
8700,Student_8700,24,96,52,80,44,65,45
8701,Student_8701,19,95,74,54,92,65,49
8702,Student_8702,24,58,88,71,87,43,89
8703,Student_8703,19,61,76,60,93,78,79
8704,Student_8704,25,70,76,47,92,100,74
8705,Student_8705,21,93,83,92,75,84,67
8706,Student_8706,24,40,61,75,82,41,53
8707,Student_8707,20,46,68,69,66,96,57
8708,Student_8708,25,85,69,47,50,99,96
8709,Student_8709,22,76,45,41,83,93,84
8710,Student_8710,23,80,90,71,69,82,76
8711,Student_8711,18,97,89,47,61,89,67
8712,Student_8712,22,52,59,55,90,60,96
8713,Student_8713,23,59,75,88,94,87,47
8714,Student_8714,23,56,60,64,61,53,44
8715,Student_8715,25,46,40,87,98,56,66
8716,Student_8716,21,51,81,53,61,85,58
8717,Student_8717,23,97,95,77,50,96,44
8718,Student_8718,21,64,56,67,60,46,58
8719,Student_8719,19,87,96,65,56,69,56
8720,Student_8720,19,78,91,73,81,54,74
8721,Student_8721,22,83,55,48,61,40,88
8722,Student_8722,24,90,98,95,86,56,41
8723,Student_8723,22,99,69,97,63,47,82
8724,Student_8724,21,51,69,83,41,96,96
8725,Student_8725,19,81,100,71,82,42,82
8726,Student_8726,20,64,58,97,73,100,59
8727,Student_8727,25,58,40,40,65,54,81
8728,Student_8728,23,82,95,90,60,48,60
8729,Student_8729,22,71,75,88,82,46,61
8730,Student_8730,22,47,95,46,66,56,71
8731,Student_8731,20,70,40,57,49,59,65
8732,Student_8732,25,52,64,69,60,81,86
8733,Student_8733,24,46,57,85,93,74,86
8734,Student_8734,25,52,43,95,53,94,91
8735,Student_8735,20,57,80,73,48,57,70
8736,Student_8736,23,91,76,86,46,94,86
8737,Student_8737,20,52,44,70,64,74,55
8738,Student_8738,24,63,41,72,87,80,57
8739,Student_8739,24,96,99,76,43,62,57
8740,Student_8740,20,61,62,91,62,87,55
8741,Student_8741,22,77,76,47,88,73,59
8742,Student_8742,22,63,94,55,95,74,50
8743,Student_8743,25,53,52,84,90,41,62
8744,Student_8744,22,60,61,74,80,94,99
8745,Student_8745,21,48,57,68,86,42,68
8746,Student_8746,19,59,89,94,44,89,97
8747,Student_8747,18,43,62,67,70,96,67
8748,Student_8748,24,74,45,74,99,50,89
8749,Student_8749,19,51,41,92,50,50,67
8750,Student_8750,21,80,80,72,64,47,59
8751,Student_8751,25,81,46,70,75,49,42
8752,Student_8752,18,71,85,89,82,65,40
8753,Student_8753,18,44,52,87,97,67,100
8754,Student_8754,22,49,85,91,86,82,62
8755,Student_8755,21,82,71,68,87,58,42
8756,Student_8756,25,71,87,66,63,58,82
8757,Student_8757,23,43,65,44,71,81,52
8758,Student_8758,23,98,57,75,56,46,46
8759,Student_8759,24,92,52,73,41,73,41
8760,Student_8760,22,85,56,88,75,43,50
8761,Student_8761,25,86,56,76,94,85,72
8762,Student_8762,18,42,64,40,41,58,79
8763,Student_8763,24,91,76,89,45,95,95
8764,Student_8764,24,99,78,79,85,52,73
8765,Student_8765,20,81,87,42,75,69,93
8766,Student_8766,24,45,41,100,82,64,85
8767,Student_8767,19,83,63,40,83,43,74
8768,Student_8768,23,42,82,82,95,57,61
8769,Student_8769,19,93,65,64,88,81,87
8770,Student_8770,22,53,84,59,76,43,84
8771,Student_8771,24,63,97,50,67,56,46
8772,Student_8772,20,57,69,95,53,78,71
8773,Student_8773,20,98,89,86,56,96,56
8774,Student_8774,21,64,60,77,95,59,53
8775,Student_8775,25,52,60,59,70,46,78
8776,Student_8776,25,96,91,42,62,51,83
8777,Student_8777,23,51,85,77,46,42,94
8778,Student_8778,23,44,88,75,93,43,47
8779,Student_8779,21,44,76,45,100,64,49
8780,Student_8780,23,56,68,85,54,47,66
8781,Student_8781,21,48,77,67,66,52,61
8782,Student_8782,19,52,84,49,54,42,95
8783,Student_8783,18,48,60,88,54,65,99
8784,Student_8784,18,42,54,70,53,84,75
8785,Student_8785,18,82,59,70,60,52,87
8786,Student_8786,20,40,76,52,80,79,42
8787,Student_8787,22,69,53,69,78,70,72
8788,Student_8788,18,55,55,100,65,73,99
8789,Student_8789,24,70,50,70,84,86,79
8790,Student_8790,19,65,56,55,48,91,69
8791,Student_8791,19,86,57,60,41,78,58
8792,Student_8792,20,98,51,57,73,100,87
8793,Student_8793,19,76,58,56,76,100,60
8794,Student_8794,22,94,78,95,71,86,70
8795,Student_8795,25,90,81,57,84,85,84
8796,Student_8796,18,44,40,57,77,59,71
8797,Student_8797,25,78,100,47,55,94,95
8798,Student_8798,22,64,47,47,66,76,53
8799,Student_8799,22,83,70,64,66,65,58
8800,Student_8800,21,42,100,99,42,73,59
8801,Student_8801,18,80,47,42,80,77,51
8802,Student_8802,23,68,84,66,42,97,66
8803,Student_8803,18,85,73,85,54,89,46
8804,Student_8804,21,40,69,93,87,81,72
8805,Student_8805,22,95,83,82,62,92,93
8806,Student_8806,19,82,88,60,90,92,100
8807,Student_8807,24,53,92,94,58,47,58
8808,Student_8808,23,78,79,98,99,59,73
8809,Student_8809,25,98,67,97,54,60,46
8810,Student_8810,20,79,61,98,40,77,80
8811,Student_8811,23,51,86,98,80,76,62
8812,Student_8812,25,56,92,72,92,43,71
8813,Student_8813,19,55,92,90,65,56,85
8814,Student_8814,21,79,69,64,91,62,86
8815,Student_8815,21,90,75,82,67,42,44
8816,Student_8816,25,59,76,76,88,71,66
8817,Student_8817,22,69,53,45,58,92,59
8818,Student_8818,21,96,57,41,57,53,63
8819,Student_8819,24,66,67,46,43,48,72
8820,Student_8820,22,65,43,91,42,92,63
8821,Student_8821,25,87,77,88,85,68,70
8822,Student_8822,18,50,77,41,78,88,80
8823,Student_8823,19,49,60,76,87,78,46
8824,Student_8824,24,96,74,79,44,99,87
8825,Student_8825,21,63,99,80,57,74,44
8826,Student_8826,18,71,69,42,62,77,75
8827,Student_8827,18,58,85,57,40,98,48
8828,Student_8828,18,63,54,74,66,43,89
8829,Student_8829,23,82,44,75,51,49,73
8830,Student_8830,22,98,49,77,81,69,83
8831,Student_8831,20,72,84,59,83,91,47
8832,Student_8832,19,72,87,63,60,88,83
8833,Student_8833,20,69,50,93,95,93,75
8834,Student_8834,25,90,41,98,61,80,59
8835,Student_8835,19,69,99,94,43,64,51
8836,Student_8836,23,88,99,95,54,42,96
8837,Student_8837,23,68,87,75,93,70,51
8838,Student_8838,19,78,77,45,51,62,76
8839,Student_8839,24,84,41,97,80,69,89
8840,Student_8840,22,90,41,49,86,56,76
8841,Student_8841,22,100,45,80,67,58,67
8842,Student_8842,25,90,56,65,78,69,64
8843,Student_8843,22,83,41,95,68,78,63
8844,Student_8844,24,76,86,68,72,94,75
8845,Student_8845,21,83,48,69,72,95,60
8846,Student_8846,20,40,68,90,98,98,94
8847,Student_8847,21,95,61,55,68,96,95
8848,Student_8848,21,41,51,93,87,91,58
8849,Student_8849,20,85,79,89,54,95,51
8850,Student_8850,19,51,79,80,55,66,100
8851,Student_8851,24,57,96,70,100,40,96
8852,Student_8852,19,58,86,78,95,64,52
8853,Student_8853,19,66,50,52,44,62,42
8854,Student_8854,24,70,91,51,42,92,82
8855,Student_8855,21,99,61,44,41,62,74
8856,Student_8856,21,61,87,66,61,93,51
8857,Student_8857,20,100,91,44,47,93,68
8858,Student_8858,25,90,98,99,69,83,70
8859,Student_8859,19,59,54,77,70,62,81
8860,Student_8860,22,81,42,55,89,85,50
8861,Student_8861,18,46,94,59,80,46,63
8862,Student_8862,19,57,41,58,80,55,84
8863,Student_8863,22,84,54,41,42,73,76
8864,Student_8864,22,63,73,94,57,79,89
8865,Student_8865,25,43,58,45,50,88,97
8866,Student_8866,25,51,87,48,43,54,81
8867,Student_8867,24,95,74,83,73,97,47
8868,Student_8868,20,88,80,59,96,84,57
8869,Student_8869,23,99,54,62,94,70,44
8870,Student_8870,25,77,81,77,83,51,74
8871,Student_8871,21,73,87,44,50,73,89
8872,Student_8872,18,59,69,73,71,41,63
8873,Student_8873,22,83,56,56,54,100,75
8874,Student_8874,19,63,96,66,55,64,61
8875,Student_8875,23,67,78,57,93,86,84
8876,Student_8876,21,55,83,80,94,57,40
8877,Student_8877,25,59,95,52,83,93,40
8878,Student_8878,25,93,98,78,43,58,61
8879,Student_8879,22,80,67,42,83,58,97
8880,Student_8880,24,72,59,44,62,50,41
8881,Student_8881,19,58,85,71,50,71,61
8882,Student_8882,22,81,69,90,80,46,92
8883,Student_8883,23,77,85,59,54,54,46
8884,Student_8884,18,72,55,63,58,48,72
8885,Student_8885,25,42,98,65,91,40,71
8886,Student_8886,21,68,77,54,64,48,74
8887,Student_8887,18,64,78,61,97,42,51
8888,Student_8888,19,72,87,98,57,90,75
8889,Student_8889,19,57,79,68,47,81,44
8890,Student_8890,19,62,85,42,98,85,78
8891,Student_8891,20,93,67,78,59,43,54
8892,Student_8892,21,91,69,45,75,97,46
8893,Student_8893,19,99,73,81,78,70,40
8894,Student_8894,23,53,66,50,76,56,66
8895,Student_8895,18,48,66,42,75,76,45
8896,Student_8896,22,75,62,60,44,79,46
8897,Student_8897,21,99,84,60,60,50,65
8898,Student_8898,20,40,87,55,92,75,43
8899,Student_8899,23,53,89,76,86,91,61
8900,Student_8900,18,76,79,56,82,95,42
8901,Student_8901,21,49,91,53,79,42,99
8902,Student_8902,24,50,100,49,90,46,85
8903,Student_8903,24,46,95,73,93,58,74
8904,Student_8904,19,93,80,74,55,87,65
8905,Student_8905,18,98,96,94,84,66,65
8906,Student_8906,22,53,53,42,41,85,66
8907,Student_8907,23,100,81,89,73,46,73
8908,Student_8908,20,45,51,71,100,82,66
8909,Student_8909,18,53,40,61,62,64,99
8910,Student_8910,23,76,72,63,92,59,85
8911,Student_8911,21,88,59,69,78,41,97
8912,Student_8912,23,87,51,66,46,46,88
8913,Student_8913,22,53,63,40,87,73,53
8914,Student_8914,25,77,96,58,99,42,46
8915,Student_8915,18,65,63,86,66,67,46
8916,Student_8916,19,81,83,47,96,47,52
8917,Student_8917,19,46,68,100,88,62,80
8918,Student_8918,25,65,77,71,63,95,43
8919,Student_8919,21,91,46,56,48,98,42
8920,Student_8920,23,93,74,84,92,99,53
8921,Student_8921,22,68,46,40,56,100,58
8922,Student_8922,20,80,84,100,66,45,80
8923,Student_8923,21,89,70,74,52,98,60
8924,Student_8924,20,92,53,58,93,68,56
8925,Student_8925,22,81,87,68,88,86,51
8926,Student_8926,20,63,65,55,65,91,77
8927,Student_8927,25,61,48,53,41,78,55
8928,Student_8928,19,53,62,79,44,74,91
